Feature,Average Pointwise Mutual Information
<s> <s> streetcar,-inf
<s> streetcar project,-inf
streetcar project planned,-inf
project planned mayor,-inf
planned mayor tom,-inf
tom barrett would,-inf
barrett would 1900s,-inf
would 1900s style,-inf
1900s style trolley,-inf
style trolley .,-inf
trolley . </s>,-inf
results,-inf
not_better,-inf
<s> <s> americans,-inf
<s> americans last,-inf
americans last 30,-inf
last 30 years,-inf
30 years doubled,-inf
years doubled amount,-inf
doubled amount money,-inf
amount money spending,-inf
money spending per,-inf
spending per child,-inf
per child education,-inf
child education results,-inf
education results gotten,-inf
results gotten worse,-inf
gotten worse not,-inf
worse not not_better,-inf
not not_better .,-inf
not_better . </s>,-inf
floridians,-inf
repeal,-inf
<s> <s> polls,-inf
<s> polls show,-inf
polls show floridians,-inf
show floridians dont,-inf
floridians dont want,-inf
dont want repeal,-inf
want repeal affordable,-inf
repeal affordable care,-inf
pascrell,-inf
<s> says congressman,-inf
says congressman bill,-inf
congressman bill pascrell,-inf
bill pascrell voted,-inf
pascrell voted remove,-inf
voted remove public,-inf
remove public option,-inf
public option affordable,-inf
option affordable health,-inf
affordable health care,-inf
health care act,-inf
lawmakers,-inf
season,-inf
lead,-inf
drawing,-inf
borders,-inf
<s> <s> lawmakers,-inf
<s> lawmakers paid,-inf
lawmakers paid season,-inf
paid season efforts,-inf
season efforts first,-inf
efforts first time,-inf
first time take,-inf
time take lead,-inf
take lead drawing,-inf
lead drawing borders,-inf
drawing borders two,-inf
borders two would,-inf
two would cities,-inf
would cities .,-inf
surrogates,-inf
referred,-inf
rape,-inf
incest,-inf
somehow,-inf
confronting,-inf
minor,-inf
<s> <s> greg,-inf
<s> greg abbott,-inf
greg abbott surrogates,-inf
abbott surrogates referred,-inf
surrogates referred women,-inf
referred women victims,-inf
women victims rape,-inf
victims rape incest,-inf
rape incest though,-inf
incest though somehow,-inf
though somehow confronting,-inf
somehow confronting minor,-inf
confronting minor issue,-inf
minor issue .,-inf
<s> <s> offshore,-inf
<s> offshore drilling,-inf
offshore drilling energy,-inf
drilling energy </s>,-inf
energy </s> </s>,-inf
refills,-inf
forever,-inf
<s> proposed medical,-inf
proposed medical marijuana,-inf
medical marijuana amendment,-inf
marijuana amendment florida,-inf
amendment florida dont,-inf
florida dont get,-inf
dont get refills,-inf
get refills get,-inf
refills get forever,-inf
get forever .,-inf
forever . </s>,-inf
storing,-inf
microchip,-inf
implanted,-inf
opt,-inf
become,-inf
covered,-inf
<s> <s> data,-inf
<s> data storing,-inf
data storing microchip,-inf
storing microchip would,-inf
microchip would implanted,-inf
would implanted majority,-inf
implanted majority people,-inf
majority people opt,-inf
people opt become,-inf
opt become covered,-inf
become covered public,-inf
covered public health,-inf
public health care,-inf
health care option,-inf
care option .,-inf
option . </s>,-inf
enacting,-inf
predators,-inf
abusers,-inf
<s> <s> enacting,-inf
<s> enacting right,-inf
enacting right carry,-inf
right carry act,-inf
carry act would,-inf
act would amount,-inf
would amount expanding,-inf
amount expanding rights,-inf
expanding rights sex,-inf
rights sex offenders,-inf
sex offenders terrorists,-inf
offenders terrorists child,-inf
terrorists child predators,-inf
child predators abusers,-inf
predators abusers carry,-inf
abusers carry concealed,-inf
carry concealed weapons,-inf
concealed weapons across,-inf
weapons across state,-inf
haven't,-inf
not_missed,-inf
not_since,-inf
not_1993,-inf
<s> <s> haven't,-inf
<s> haven't not_missed,-inf
haven't not_missed not_vote,-inf
not_missed not_vote not_since,-inf
not_vote not_since not_1993,-inf
not_since not_1993 .,-inf
not_1993 . </s>,-inf
treasurers,-inf
management,-inf
oversight,-inf
investments,-inf
<s> says treasurers,-inf
says treasurers office,-inf
treasurers office saved,-inf
office saved 37,-inf
saved 37 million,-inf
37 million management,-inf
million management costs,-inf
management costs oversight,-inf
costs oversight public,-inf
oversight public investments,-inf
public investments .,-inf
investments . </s>,-inf
charter,-inf
not_applied,-inf
not_charter,-inf
not_schools,-inf
<s> says georgia,-inf
says georgia send,-inf
georgia send state,-inf
send state money,-inf
state money per,-inf
money per child,-inf
per child state,-inf
child state charter,-inf
state charter schools,-inf
charter schools budget,-inf
schools budget cuts,-inf
budget cuts not,-inf
cuts not not_applied,-inf
not not_applied not_charter,-inf
not_applied not_charter not_schools,-inf
not_charter not_schools .,-inf
not_schools . </s>,-inf
jorge,-inf
elorza,-inf
impose,-inf
municipal,-inf
<s> <s> jorge,-inf
<s> jorge elorza,-inf
jorge elorza wants,-inf
elorza wants impose,-inf
wants impose municipal,-inf
impose municipal income,-inf
municipal income tax,-inf
overrule,-inf
branchesof,-inf
<s> <s> supreme,-inf
<s> supreme court,-inf
supreme court cant,-inf
court cant overrule,-inf
cant overrule two,-inf
overrule two branchesof,-inf
two branchesof government,-inf
branchesof government .,-inf
ri,-inf
<s> <s> roughly,-inf
<s> roughly 25,-inf
roughly 25 ri,-inf
25 ri criminal,-inf
ri criminal record,-inf
criminal record </s>,-inf
record </s> </s>,-inf
nathan,-inf
hope,-inf
scholarship,-inf
literally,-inf
georgians,-inf
not_go,-inf
not_college,-inf
not_technical,-inf
not_training,-inf
not_badly,-inf
not_needed,-inf
not_know,-inf
not_give,-inf
not_chance,-inf
<s> <s> nathan,-inf
<s> nathan deal,-inf
nathan deal cut,-inf
deal cut hope,-inf
cut hope scholarship,-inf
hope scholarship program,-inf
scholarship program literally,-inf
program literally 100,-inf
literally 100 000,-inf
100 000 georgians,-inf
000 georgians not,-inf
georgians not not_able,-inf
not not_able not_go,-inf
not_able not_go not_college,-inf
not_go not_college not_get,-inf
not_college not_get not_technical,-inf
not_get not_technical not_training,-inf
not_technical not_training not_badly,-inf
not_training not_badly not_needed,-inf
not_badly not_needed not_raise,-inf
not_needed not_raise not_know,-inf
not_raise not_know not_give,-inf
not_know not_give not_chance,-inf
not_give not_chance not_good,-inf
not_chance not_good not_job,-inf
not_good not_job .,-inf
not_job . </s>,-inf
saving,-inf
380,-inf
<s> <s> governor,-inf
<s> governor arkansas,-inf
governor arkansas cut,-inf
arkansas cut taxes,-inf
cut taxes fees,-inf
taxes fees almost,-inf
fees almost 100,-inf
almost 100 times,-inf
100 times saving,-inf
times saving taxpayers,-inf
saving taxpayers almost,-inf
taxpayers almost 380,-inf
almost 380 million,-inf
380 million .,-inf
million . left,-inf
. left surplus,-inf
left surplus nearly,-inf
surplus nearly 850,-inf
nearly 850 million,-inf
850 million .,-inf
havent,-inf
ive,-inf
<s> <s> havent,-inf
<s> havent raised,-inf
havent raised taxes,-inf
raised taxes time,-inf
taxes time ive,-inf
time ive governor,-inf
ive governor new,-inf
governor new jersey,-inf
new jersey .,-inf
jersey . </s>,-inf
teach,-inf
kindergartners,-inf
<s> <s> massachusetts,-inf
<s> massachusetts public,-inf
massachusetts public schools,-inf
public schools teach,-inf
schools teach kids,-inf
teach kids young,-inf
kids young kindergartners,-inf
young kindergartners gay,-inf
kindergartners gay marriage,-inf
gay marriage .,-inf
<s> i'm probably,-inf
i'm probably one,-inf
probably one four,-inf
one four five,-inf
four five best,-inf
five best known,-inf
best known americans,-inf
known americans world,-inf
americans world .,-inf
accepting,-inf
<s> <s> accepting,-inf
<s> accepting legal,-inf
accepting legal immigrants,-inf
legal immigrants ever,-inf
immigrants ever history,-inf
ever history united,-inf
bewildered,-inf
scope,-inf
reach,-inf
spying,-inf
apparatus,-inf
explicitly,-inf
calling,-inf
disclosure,-inf
<s> <s> congress,-inf
<s> congress bewildered,-inf
congress bewildered scope,-inf
bewildered scope reach,-inf
scope reach spying,-inf
reach spying apparatus,-inf
spying apparatus 2008,-inf
apparatus 2008 2012,-inf
2008 2012 explicitly,-inf
2012 explicitly rejected,-inf
explicitly rejected amendment,-inf
rejected amendment calling,-inf
amendment calling disclosure,-inf
calling disclosure .,-inf
disclosure . </s>,-inf
not_expanding,-inf
not_medicaid,-inf
not_every,-inf
not_day,-inf
<s> <s> six,-inf
<s> six people,-inf
six people florida,-inf
people florida die,-inf
florida die result,-inf
die result not,-inf
result not not_expanding,-inf
not not_expanding not_medicaid,-inf
not_expanding not_medicaid not_every,-inf
not_medicaid not_every not_day,-inf
not_every not_day .,-inf
not_day . </s>,-inf
hassans,-inf
raises,-inf
gov . maggie,-inf
. maggie hassans,-inf
maggie hassans budget,-inf
hassans budget proposal,-inf
budget proposal raises,-inf
proposal raises taxes,-inf
raises taxes small,-inf
taxes small businesses,-inf
small businesses increases,-inf
businesses increases taxes,-inf
increases taxes fees,-inf
taxes fees 100,-inf
fees 100 million,-inf
100 million .,-inf
politicians,-inf
moroccans,-inf
pottery,-inf
<s> washington would,-inf
washington would politicians,-inf
would politicians spend,-inf
politicians spend 27,-inf
spend 27 million,-inf
27 million teach,-inf
million teach moroccans,-inf
teach moroccans make,-inf
moroccans make pottery,-inf
make pottery .,-inf
pottery . </s>,-inf
starts,-inf
her,-inf
<s> hillary clinton starts,-inf
hillary clinton starts 47,-inf
starts 47 percent,-inf
47 percent country,-inf
percent country her,-inf
country her .,-inf
her . </s>,-inf
saysrand,-inf
paulhas,-inf
<s> <s> saysrand,-inf
<s> saysrand paulhas,-inf
saysrand paulhas put,-inf
paulhas put budgets,-inf
put budgets cut,-inf
budgets cut military,-inf
cut military half,-inf
military half .,-inf
half . </s>,-inf
huge,-inf
sums,-inf
influence,-inf
<s> <s> groups,-inf
<s> groups receive,-inf
groups receive foreign,-inf
receive foreign money,-inf
foreign money spending,-inf
money spending huge,-inf
spending huge sums,-inf
huge sums influence,-inf
sums influence american,-inf
influence american elections,-inf
american elections .,-inf
<s> says legislative,-inf
says legislative cuts,-inf
legislative cuts mean,-inf
cuts mean texas,-inf
mean texas spending,-inf
texas spending average,-inf
spending average 500,-inf
average 500 less,-inf
500 less per,-inf
less per student,-inf
per student .,-inf
student . </s>,-inf
43,-inf
<s> <s> current,-inf
<s> current rate,-inf
current rate president,-inf
rate president obama,-inf
president obama added,-inf
obama added debt,-inf
added debt united,-inf
debt united state,-inf
united state america,-inf
state america end,-inf
america end first,-inf
end first term,-inf
first term previous,-inf
term previous 43,-inf
previous 43 presidents,-inf
43 presidents combined,-inf
presidents combined !,-inf
combined ! </s>,-inf
arabia,-inf
qaida,-inf
<s> know saudi,-inf
know saudi arabia,-inf
saudi arabia started,-inf
arabia started al,-inf
started al qaida,-inf
al qaida .,-inf
qaida . </s>,-inf
williamson,-inf
jana,-inf
prosecuted,-inf
adult,-inf
<s> says williamson,-inf
says williamson county,-inf
williamson county attorney,-inf
county attorney jana,-inf
attorney jana duty,-inf
jana duty never,-inf
duty never prosecuted,-inf
never prosecuted single,-inf
prosecuted single adult,-inf
single adult felony,-inf
adult felony case,-inf
felony case .,-inf
case . </s>,-inf
fundraising,-inf
grassroots,-inf
unmatched,-inf
<s> <s> fundraising,-inf
<s> fundraising numbers,-inf
fundraising numbers grassroots,-inf
numbers grassroots support,-inf
grassroots support unmatched,-inf
support unmatched !,-inf
unmatched ! </s>,-inf
negotiate,-inf
<s> <s> issue,-inf
<s> issue 2,-inf
issue 2 makes,-inf
2 makes illegal,-inf
makes illegal us,-inf
illegal us negotiate,-inf
us negotiate enough,-inf
negotiate enough firefighters,-inf
enough firefighters job,-inf
firefighters job .,-inf
job . </s>,-inf
although,-inf
seems,-inf
not_reflect,-inf
not_caused,-inf
not_shrinking,-inf
not_actual,-inf
not_labor,-inf
not_force,-inf
<s> says although,-inf
says although unemployment,-inf
although unemployment rate,-inf
unemployment rate seems,-inf
rate seems improving,-inf
seems improving not,-inf
improving not not_reflect,-inf
not not_reflect not_real,-inf
not_reflect not_real not_job,-inf
not_real not_job not_creation,-inf
not_job not_creation not_caused,-inf
not_creation not_caused not_shrinking,-inf
not_caused not_shrinking not_actual,-inf
not_shrinking not_actual not_labor,-inf
not_actual not_labor not_force,-inf
not_labor not_force .,-inf
not_force . </s>,-inf
jensen,-inf
oversee,-inf
raid,-inf
retirement,-inf
. scott walker,-inf
scott walker hired,-inf
walker hired convicted,-inf
hired convicted assembly,-inf
convicted assembly speaker,-inf
assembly speaker scott,-inf
speaker scott jensen,-inf
scott jensen oversee,-inf
jensen oversee raid,-inf
oversee raid state,-inf
raid state employee,-inf
state employee retirement,-inf
employee retirement system,-inf
retirement system help,-inf
system help balance,-inf
help balance state,-inf
balance state budget,-inf
state budget .,-inf
battlefield,-inf
<s> obama voted,-inf
obama voted cut,-inf
voted cut funding,-inf
cut funding american,-inf
funding american troops,-inf
american troops battlefield,-inf
troops battlefield .,-inf
battlefield . </s>,-inf
apply,-inf
green,-inf
packers,-inf
players,-inf
<s> <s> general,-inf
<s> general appears,-inf
general appears wisconsins,-inf
appears wisconsins right,-inf
wisconsins right work,-inf
right work bill,-inf
work bill would,-inf
bill would likely,-inf
would likely apply,-inf
likely apply green,-inf
apply green bay,-inf
green bay packers,-inf
bay packers players,-inf
packers players union,-inf
players union .,-inf
union . </s>,-inf
minister,-inf
peoples,-inf
republic,-inf
donetsk,-inf
posted,-inf
bragging,-inf
posting,-inf
apparent,-inf
civilian,-inf
pulled,-inf
<s> <s> called,-inf
<s> called defense,-inf
called defense minister,-inf
defense minister peoples,-inf
minister peoples republic,-inf
peoples republic donetsk,-inf
republic donetsk actually,-inf
donetsk actually posted,-inf
actually posted bragging,-inf
posted bragging social,-inf
bragging social media,-inf
social media posting,-inf
media posting shot,-inf
posting shot military,-inf
shot military transport,-inf
military transport .,-inf
transport . became,-inf
. became apparent,-inf
became apparent civilian,-inf
apparent civilian pulled,-inf
civilian pulled social,-inf
pulled social media,-inf
social media .,-inf
media . </s>,-inf
falling,-inf
seeing,-inf
faster,-inf
looks,-inf
they're,-inf
<s> democrats kind,-inf
democrats kind falling,-inf
kind falling seeing,-inf
falling seeing raise,-inf
seeing raise taxes,-inf
raise taxes faster,-inf
taxes faster .,-inf
faster . looks,-inf
. looks like,-inf
looks like they're,-inf
like they're going,-inf
they're going raise,-inf
going raise taxes,-inf
raise taxes anywhere,-inf
taxes anywhere 20,-inf
anywhere 20 30,-inf
20 30 percent,-inf
30 percent .,-inf
sectors,-inf
leisure,-inf
hospitality,-inf
mostly,-inf
fall,-inf
restaurant,-inf
bar,-inf
not_high,-inf
not_paying,-inf
proportion,-inf
workforce,-inf
earning,-inf
subminimum,-inf
<s> <s> right,-inf
<s> right one,-inf
right one highest,-inf
one highest job,-inf
highest job growth,-inf
job growth sectors,-inf
growth sectors leisure,-inf
sectors leisure hospitality,-inf
leisure hospitality .,-inf
hospitality . weve,-inf
. weve added,-inf
weve added jobs,-inf
added jobs mostly,-inf
jobs mostly fall,-inf
mostly fall within,-inf
fall within restaurant,-inf
within restaurant bar,-inf
restaurant bar sector,-inf
bar sector industry,-inf
sector industry .,-inf
industry . not,-inf
. not not_high,-inf
not not_high not_paying,-inf
not_high not_paying not_jobs,-inf
not_paying not_jobs not_u,-inf
not_jobs not_u .,-inf
. department labor,-inf
department labor estimates,-inf
labor estimates industry,-inf
estimates industry sector,-inf
industry sector lowest,-inf
sector lowest average,-inf
lowest average wages,-inf
average wages lowest,-inf
wages lowest proportion,-inf
lowest proportion workforce,-inf
proportion workforce earning,-inf
workforce earning minimum,-inf
earning minimum subminimum,-inf
minimum subminimum wage,-inf
subminimum wage jobs,-inf
wage jobs .,-inf
bought,-inf
vehicles,-inf
scott walker bought,-inf
walker bought 80,-inf
bought 80 new,-inf
80 new brand,-inf
new brand new,-inf
brand new vehicles,-inf
new vehicles state,-inf
vehicles state probably,-inf
state probably dont,-inf
probably dont need,-inf
dont need .,-inf
ones,-inf
prevent,-inf
groping,-inf
airport,-inf
<s> says passed,-inf
says passed eight,-inf
passed eight measures,-inf
eight measures including,-inf
measures including ones,-inf
including ones prevent,-inf
ones prevent groping,-inf
prevent groping airport,-inf
groping airport security,-inf
airport security checks,-inf
security checks bar,-inf
checks bar sanctuary,-inf
bar sanctuary cities,-inf
sanctuary cities texas,-inf
cities texas .,-inf
<s> <s> gotten,-inf
<s> gotten point,-inf
gotten point average,-inf
point average federal,-inf
average federal worker,-inf
federal worker makes,-inf
worker makes twice,-inf
makes twice much,-inf
twice much average,-inf
much average private,-inf
average private sector,-inf
private sector worker,-inf
sector worker .,-inf
worker . </s>,-inf
appointees,-inf
ipab,-inf
decisions,-inf
<s> <s> 15,-inf
<s> 15 political,-inf
15 political appointees,-inf
political appointees ipab,-inf
appointees ipab make,-inf
ipab make major,-inf
make major health,-inf
major health care,-inf
health care decisions,-inf
care decisions 300,-inf
decisions 300 million,-inf
300 million americans,-inf
million americans .,-inf
barred,-inf
selling,-inf
watt,-inf
bulbs,-inf
<s> says stores,-inf
says stores barred,-inf
stores barred selling,-inf
barred selling 100,-inf
selling 100 watt,-inf
100 watt light,-inf
watt light bulbs,-inf
light bulbs 2012,-inf
bulbs 2012 .,-inf
1800s,-inf
row,-inf
consecutively,-inf
<s> last three,-inf
last three presidents,-inf
three presidents go,-inf
presidents go back,-inf
go back 1800s,-inf
back 1800s early,-inf
1800s early 1800s,-inf
early 1800s find,-inf
1800s find three,-inf
find three presidents,-inf
three presidents row,-inf
presidents row consecutively,-inf
row consecutively re,-inf
consecutively re elected,-inf
re elected .,-inf
elected . </s>,-inf
carter,-inf
promote,-inf
<s> jason carter,-inf
jason carter supports,-inf
carter supports using,-inf
supports using georgia,-inf
using georgia tax,-inf
georgia tax dollars,-inf
tax dollars promote,-inf
dollars promote obamacare,-inf
promote obamacare </s>,-inf
obamacare </s> </s>,-inf
associated,-inf
nader,-inf
gonzalez,-inf
<s> recent associated,-inf
recent associated press,-inf
associated press poll,-inf
press poll nader,-inf
poll nader gonzalez,-inf
nader gonzalez 6,-inf
gonzalez 6 percent,-inf
6 percent without,-inf
percent without national,-inf
without national coverage,-inf
national coverage mccain,-inf
coverage mccain obama,-inf
mccain obama .,-inf
obama . </s>,-inf
not_problem,-inf
<s> <s> dan,-inf
<s> dan pat,-inf
dan pat rick,-inf
pat rick said,-inf
rick said women,-inf
said women get,-inf
women get paid,-inf
get paid less,-inf
paid less man,-inf
less man job,-inf
man job thats,-inf
job thats not,-inf
thats not not_problem,-inf
not not_problem .,-inf
not_problem . </s>,-inf
soldiers,-inf
committing,-inf
suicide,-inf
weve got average,-inf
got average 5,-inf
average 5 600,-inf
5 600 soldiers,-inf
600 soldiers committing,-inf
soldiers committing suicide,-inf
committing suicide .,-inf
suicide . thats,-inf
. thats 20,-inf
thats 20 day,-inf
20 day .,-inf
congressmen,-inf
additional,-inf
agents,-inf
<s> <s> even,-inf
<s> even republican,-inf
even republican congressmen,-inf
republican congressmen said,-inf
congressmen said give,-inf
said give us,-inf
give us money,-inf
us money dont,-inf
money dont know,-inf
dont know would,-inf
know would even,-inf
would even put,-inf
even put additional,-inf
put additional border,-inf
additional border pat,-inf
pat rol agents,-inf
rol agents .,-inf
agents . </s>,-inf
fifteen,-inf
master,-inf
locks,-inf
unionized,-inf
running,-inf
capacity,-inf
<s> <s> today,-inf
<s> today first,-inf
today first time,-inf
first time fifteen,-inf
time fifteen years,-inf
fifteen years master,-inf
years master locks,-inf
master locks unionized,-inf
locks unionized plant,-inf
unionized plant milwaukee,-inf
plant milwaukee running,-inf
milwaukee running full,-inf
running full capacity,-inf
full capacity .,-inf
capacity . </s>,-inf
reed,-inf
<s> <s> tom,-inf
<s> tom reed,-inf
tom reed actually,-inf
reed actually voted,-inf
actually voted every,-inf
voted every single,-inf
every single trade,-inf
single trade deal,-inf
trade deal ever,-inf
deal ever come,-inf
ever come form,-inf
come form .,-inf
form . </s>,-inf
authorities,-inf
confirm,-inf
<s> isis camp,-inf
isis camp miles,-inf
camp miles texas,-inf
miles texas mexican,-inf
texas mexican authorities,-inf
mexican authorities confirm,-inf
authorities confirm .,-inf
confirm . </s>,-inf
projections,-inf
estimate,-inf
overhaul,-inf
76,-inf
940,-inf
originally,-inf
claimed,-inf
<s> new federal,-inf
new federal projections,-inf
federal projections estimate,-inf
projections estimate health,-inf
estimate health care,-inf
health care overhaul,-inf
care overhaul cost,-inf
overhaul cost 1,-inf
cost 1 .,-inf
1 . 76,-inf
. 76 trillion,-inf
76 trillion 10,-inf
trillion 10 years,-inf
10 years well,-inf
years well 940,-inf
well 940 billion,-inf
940 billion democrats,-inf
billion democrats originally,-inf
democrats originally claimed,-inf
originally claimed .,-inf
claimed . </s>,-inf
payne,-inf
pallone,-inf
<s> say new,-inf
say new jersey,-inf
new jersey reps,-inf
jersey reps .,-inf
reps . donald,-inf
. donald payne,-inf
donald payne frank,-inf
payne frank pallone,-inf
frank pallone socialists,-inf
pallone socialists openly,-inf
<s> unemployment rate,-inf
unemployment rate may,-inf
rate may high,-inf
may high 42,-inf
high 42 percent,-inf
42 percent .,-inf
not_federal,-inf
not_government,-inf
fingerprints,-inf
thing,-inf
all,-inf
<s> <s> common,-inf
<s> common core,-inf
common core not,-inf
core not not_federal,-inf
not not_federal not_government,-inf
not_federal not_government not,-inf
not_government not fingerprints,-inf
not fingerprints thing,-inf
fingerprints thing all,-inf
thing all .,-inf
all . </s>,-inf
indeed,-inf
social security indeed,-inf
security indeed ponzi,-inf
indeed ponzi scheme,-inf
ponzi scheme .,-inf
scheme . </s>,-inf
brags,-inf
independent,-inf
agency,-inf
investigate,-inf
course,-inf
scott walker brags,-inf
walker brags lot,-inf
brags lot independent,-inf
lot independent agency,-inf
independent agency investigate,-inf
agency investigate police,-inf
investigate police shootings,-inf
police shootings .,-inf
shootings . course,-inf
. course didnt,-inf
course didnt fund,-inf
didnt fund it,-inf
fund it .,-inf
<s> <s> arizona,-inf
<s> arizona law,-inf
arizona law make,-inf
law make state,-inf
make state crime,-inf
state crime something,-inf
crime something already,-inf
something already is,-inf
already is .,-inf
is . .,-inf
. . federal,-inf
. federal crime,-inf
attitude,-inf
sanctity,-inf
celebrations,-inf
eleven,-inf
yeah,-inf
<s> <s> country,-inf
<s> country founded,-inf
country founded congress,-inf
founded congress exactly,-inf
congress exactly attitude,-inf
exactly attitude sanctity,-inf
attitude sanctity christmas,-inf
sanctity christmas celebrations,-inf
christmas celebrations 7,-inf
celebrations 7 eleven,-inf
7 eleven today,-inf
eleven today yeah,-inf
today yeah open,-inf
yeah open .,-inf
open . </s>,-inf
dade,-inf
educating,-inf
<s> <s> miami,-inf
<s> miami dade,-inf
miami dade county,-inf
dade county spend,-inf
county spend school,-inf
spend school system,-inf
school system 20,-inf
system 20 million,-inf
20 million every,-inf
million every year,-inf
every year educating,-inf
year educating recent,-inf
educating recent immigrants,-inf
recent immigrants .,-inf
omnibus,-inf
<s> <s> omnibus,-inf
<s> omnibus bill,-inf
omnibus bill 3,-inf
bill 3 .,-inf
3 . 8,-inf
. 8 billion,-inf
8 billion earmarks,-inf
billion earmarks .,-inf
earmarks . </s>,-inf
<s> <s> trump,-inf
<s> trump proposed,-inf
trump proposed enacting,-inf
proposed enacting largest,-inf
enacting largest tax,-inf
largest tax increase,-inf
talking,-inf
tough,-inf
that's,-inf
<s> <s> senator,-inf
<s> senator mccain,-inf
senator mccain talking,-inf
mccain talking tough,-inf
talking tough earmarks,-inf
tough earmarks that's,-inf
earmarks that's good,-inf
that's good earmarks,-inf
good earmarks account,-inf
earmarks account 18,-inf
account 18 billion,-inf
18 billion budget,-inf
billion budget .,-inf
kim,-inf
myers,-inf
broome,-inf
relocated,-inf
headquarters,-inf
<s> <s> kim,-inf
<s> kim myers,-inf
kim myers voted,-inf
myers voted repeatedly,-inf
voted repeatedly raise,-inf
repeatedly raise taxes,-inf
raise taxes people,-inf
taxes people broome,-inf
people broome county,-inf
broome county made,-inf
county made millions,-inf
made millions tax,-inf
millions tax savings,-inf
tax savings family,-inf
savings family business,-inf
family business relocated,-inf
business relocated headquarters,-inf
relocated headquarters .,-inf
headquarters . </s>,-inf
californias,-inf
prop,-inf
requirecondom,-inf
usein,-inf
films,-inf
film,-inf
riskfor,-inf
lawsuits,-inf
harassment,-inf
<s> <s> californias,-inf
<s> californias prop,-inf
californias prop 60,-inf
prop 60 would,-inf
60 would requirecondom,-inf
would requirecondom usein,-inf
requirecondom usein adult,-inf
usein adult films,-inf
adult films would,-inf
films would put,-inf
would put workers,-inf
put workers adult,-inf
workers adult film,-inf
adult film industry,-inf
film industry riskfor,-inf
industry riskfor lawsuits,-inf
riskfor lawsuits harassment,-inf
lawsuits harassment .,-inf
harassment . </s>,-inf
tolls,-inf
privilege,-inf
crossing,-inf
bridge,-inf
<s> <s> pay,-inf
<s> pay among,-inf
pay among highest,-inf
among highest tolls,-inf
highest tolls nation,-inf
tolls nation privilege,-inf
nation privilege crossing,-inf
privilege crossing bridge,-inf
crossing bridge .,-inf
bridge . </s>,-inf
sens,-inf
isaksons,-inf
chambliss,-inf
<s> <s> sens,-inf
<s> sens .,-inf
sens . isaksons,-inf
. isaksons chambliss,-inf
isaksons chambliss votes,-inf
chambliss votes unemployment,-inf
votes unemployment insurance,-inf
unemployment insurance votes,-inf
insurance votes kill,-inf
votes kill nearly,-inf
kill nearly 6,-inf
nearly 6 000,-inf
6 000 georgia,-inf
000 georgia jobs,-inf
georgia jobs .,-inf
estate,-inf
<s> says real,-inf
says real estate,-inf
real estate taxes,-inf
estate taxes put,-inf
taxes put place,-inf
put place pay,-inf
place pay obamacare,-inf
pay obamacare .,-inf
<s> says today,-inf
says today unemployment,-inf
today unemployment running,-inf
unemployment running near,-inf
running near 12,-inf
near 12 percent,-inf
12 percent last,-inf
percent last four,-inf
four years legislature,-inf
years legislature hasnt,-inf
legislature hasnt done,-inf
hasnt done much,-inf
done much lower,-inf
much lower it,-inf
lower it .,-inf
kay,-inf
bailey,-inf
hutchison,-inf
<s> says kay,-inf
says kay bailey,-inf
kay bailey hutchison,-inf
bailey hutchison voted,-inf
hutchison voted sanctuary,-inf
voted sanctuary cities,-inf
sanctuary cities .,-inf
mica,-inf
<s> john mica,-inf
john mica voted,-inf
mica voted borrow,-inf
voted borrow 10,-inf
borrow 10 trillion,-inf
10 trillion .,-inf
trillion . </s>,-inf
opponent,-inf
mary,-inf
burke,-inf
reporters,-inf
required,-inf
bargained,-inf
<s> says opponent,-inf
says opponent mary,-inf
opponent mary burke,-inf
mary burke told,-inf
burke told reporters,-inf
told reporters would,-inf
reporters would required,-inf
would required workers,-inf
required workers give,-inf
workers give bargained,-inf
give bargained healthcare,-inf
bargained healthcare retirement,-inf
healthcare retirement benefits,-inf
retirement benefits like,-inf
benefits like gov,-inf
like gov .,-inf
gov . walker,-inf
. walker .,-inf
walker . </s>,-inf
<s> mccain hired,-inf
mccain hired biggest,-inf
hired biggest lobbyists,-inf
biggest lobbyists washington,-inf
lobbyists washington run,-inf
washington run campaign,-inf
run campaign .,-inf
not_anybodys,-inf
not_rates,-inf
table,-inf
<s> not not_want,-inf
not not_want not_raise,-inf
not_want not_raise not_anybodys,-inf
not_raise not_anybodys not_tax,-inf
not_anybodys not_tax not_rates,-inf
not_tax not_rates .,-inf
not_rates . thats,-inf
. thats never,-inf
thats never table,-inf
never table .,-inf
table . </s>,-inf
partisan,-inf
<s> <s> terrorists,-inf
<s> terrorists killed,-inf
terrorists killed 250,-inf
killed 250 americans,-inf
250 americans lebanon,-inf
americans lebanon ronald reagan,-inf
lebanon ronald reagan democrats,-inf
ronald reagan democrats didnt,-inf
democrats didnt make,-inf
didnt make partisan,-inf
make partisan issue,-inf
partisan issue .,-inf
picked,-inf
multiple,-inf
regular,-inf
1980s,-inf
first time party,-inf
time party picked,-inf
party picked multiple,-inf
picked multiple seats,-inf
multiple seats regular,-inf
seats regular election,-inf
regular election since,-inf
election since mid,-inf
since mid 1980s,-inf
mid 1980s making,-inf
1980s making largest,-inf
making largest majority,-inf
largest majority party,-inf
majority party 25,-inf
party 25 years,-inf
wasn't,-inf
not_raging,-inf
not_populist,-inf
not_ran,-inf
not_president,-inf
<s> john wasn't,-inf
john wasn't not_raging,-inf
