Feature,Pointwise Mutual Information
<s> <s> <s> congress is,1.5022793286397813
<s> <s> congress is bewildered,1.5022793286397813
<s> congress is bewildered at,1.5022793286397813
congress is bewildered at the,1.5022793286397813
is bewildered at the scope,1.5022793286397813
bewildered at the scope and,1.5022793286397813
at the scope and reach,1.5022793286397813
the scope and reach of,1.5022793286397813
scope and reach of our,1.5022793286397813
and reach of our spying,1.5022793286397813
reach of our spying apparatus,1.5022793286397813
of our spying apparatus but,1.5022793286397813
our spying apparatus but in,1.5022793286397813
spying apparatus but in 2008,1.5022793286397813
apparatus but in 2008 and,1.5022793286397813
but in 2008 and 2012,1.5022793286397813
in 2008 and 2012 explicitly,1.5022793286397813
2008 and 2012 explicitly rejected,1.5022793286397813
and 2012 explicitly rejected an,1.5022793286397813
2012 explicitly rejected an amendment,1.5022793286397813
explicitly rejected an amendment calling,1.5022793286397813
rejected an amendment calling for,1.5022793286397813
an amendment calling for more,1.5022793286397813
amendment calling for more disclosure,1.5022793286397813
calling for more disclosure </s>,1.5022793286397813
for more disclosure </s> </s>,1.5022793286397813
more disclosure </s> </s> </s>,1.5022793286397813
disclosure </s> </s> </s> </s>,1.5022793286397813
<s> <s> <s> <s> six,1.5022793286397813
<s> <s> <s> six people,1.5022793286397813
<s> <s> six people in,1.5022793286397813
<s> six people in florida,1.5022793286397813
six people in florida die,1.5022793286397813
people in florida die as,1.5022793286397813
in florida die as a,1.5022793286397813
florida die as a result,1.5022793286397813
die as a result of,1.5022793286397813
as a result of not,1.5022793286397813
a result of not expanding,1.5022793286397813
result of not expanding medicaid,1.5022793286397813
of not expanding medicaid every,1.5022793286397813
not expanding medicaid every day,1.5022793286397813
expanding medicaid every day </s>,1.5022793286397813
medicaid every day </s> </s>,1.5022793286397813
every day </s> </s> </s>,1.5022793286397813
hassans,1.5022793286397813
raises,1.5022793286397813
<s> <s> <s> gov maggie,1.5022793286397813
<s> <s> gov maggie hassans,1.5022793286397813
<s> gov maggie hassans budget,1.5022793286397813
gov maggie hassans budget proposal,1.5022793286397813
maggie hassans budget proposal raises,1.5022793286397813
hassans budget proposal raises taxes,1.5022793286397813
budget proposal raises taxes on,1.5022793286397813
proposal raises taxes on small,1.5022793286397813
raises taxes on small businesses,1.5022793286397813
taxes on small businesses and,1.5022793286397813
on small businesses and increases,1.5022793286397813
small businesses and increases taxes,1.5022793286397813
businesses and increases taxes and,1.5022793286397813
and increases taxes and fees,1.5022793286397813
increases taxes and fees by,1.5022793286397813
taxes and fees by 100,1.5022793286397813
and fees by 100 million,1.5022793286397813
fees by 100 million </s>,1.5022793286397813
by 100 million </s> </s>,1.5022793286397813
100 million </s> </s> </s>,1.5022793286397813
starts,1.5022793286397813
<s> <s> hillary clinton starts,1.5022793286397813
<s> hillary clinton starts off,1.5022793286397813
hillary clinton starts off with,1.5022793286397813
clinton starts off with 47,1.5022793286397813
starts off with 47 percent,1.5022793286397813
off with 47 percent of,1.5022793286397813
with 47 percent of the,1.5022793286397813
47 percent of the country,1.5022793286397813
percent of the country against,1.5022793286397813
of the country against her,1.5022793286397813
the country against her </s>,1.5022793286397813
country against her </s> </s>,1.5022793286397813
against her </s> </s> </s>,1.5022793286397813
her </s> </s> </s> </s>,1.5022793286397813
huge,1.5022793286397813
sums,1.5022793286397813
influence,1.5022793286397813
<s> <s> <s> <s> groups,1.5022793286397813
<s> <s> <s> groups that,1.5022793286397813
<s> <s> groups that receive,1.5022793286397813
<s> groups that receive foreign,1.5022793286397813
groups that receive foreign money,1.5022793286397813
that receive foreign money are,1.5022793286397813
receive foreign money are spending,1.5022793286397813
foreign money are spending huge,1.5022793286397813
money are spending huge sums,1.5022793286397813
are spending huge sums to,1.5022793286397813
spending huge sums to influence,1.5022793286397813
huge sums to influence american,1.5022793286397813
sums to influence american elections,1.5022793286397813
to influence american elections </s>,1.5022793286397813
influence american elections </s> </s>,1.5022793286397813
american elections </s> </s> </s>,1.5022793286397813
<s> <s> <s> says legislative,1.5022793286397813
<s> <s> says legislative cuts,1.5022793286397813
<s> says legislative cuts mean,1.5022793286397813
says legislative cuts mean texas,1.5022793286397813
legislative cuts mean texas is,1.5022793286397813
cuts mean texas is spending,1.5022793286397813
mean texas is spending on,1.5022793286397813
texas is spending on average,1.5022793286397813
is spending on average 500,1.5022793286397813
spending on average 500 less,1.5022793286397813
on average 500 less per,1.5022793286397813
average 500 less per student,1.5022793286397813
500 less per student </s>,1.5022793286397813
less per student </s> </s>,1.5022793286397813
per student </s> </s> </s>,1.5022793286397813
student </s> </s> </s> </s>,1.5022793286397813
43,1.5022793286397813
<s> <s> <s> a t,1.5022793286397813
<s> <s> a t his,1.5022793286397813
<s> a t his current,1.5022793286397813
a t his current rate,1.5022793286397813
t his current rate president,1.5022793286397813
his current rate president obama,1.5022793286397813
current rate president obama will,1.5022793286397813
rate president obama will have,1.5022793286397813
president obama will have added,1.5022793286397813
obama will have added more,1.5022793286397813
will have added more debt,1.5022793286397813
have added more debt to,1.5022793286397813
added more debt to the,1.5022793286397813
more debt to the united,1.5022793286397813
debt to the united state,1.5022793286397813
to the united state of,1.5022793286397813
the united state of america,1.5022793286397813
united state of america by,1.5022793286397813
state of america by the,1.5022793286397813
of america by the end,1.5022793286397813
america by the end of,1.5022793286397813
by the end of his,1.5022793286397813
the end of his first,1.5022793286397813
end of his first term,1.5022793286397813
of his first term than,1.5022793286397813
his first term than each,1.5022793286397813
first term than each of,1.5022793286397813
term than each of the,1.5022793286397813
than each of the previous,1.5022793286397813
each of the previous 43,1.5022793286397813
of the previous 43 presidents,1.5022793286397813
the previous 43 presidents combined,1.5022793286397813
previous 43 presidents combined </s>,1.5022793286397813
43 presidents combined </s> </s>,1.5022793286397813
arabia,1.5022793286397813
qaida,1.5022793286397813
<s> <s> <s> we know,1.5022793286397813
<s> <s> we know that,1.5022793286397813
<s> we know that saudi,1.5022793286397813
we know that saudi arabia,1.5022793286397813
know that saudi arabia started,1.5022793286397813
that saudi arabia started al,1.5022793286397813
saudi arabia started al qaida,1.5022793286397813
arabia started al qaida </s>,1.5022793286397813
started al qaida </s> </s>,1.5022793286397813
al qaida </s> </s> </s>,1.5022793286397813
qaida </s> </s> </s> </s>,1.5022793286397813
williamson,1.5022793286397813
jana,1.5022793286397813
prosecuted,1.5022793286397813
adult,1.5022793286397813
<s> <s> <s> says williamson,1.5022793286397813
<s> <s> says williamson county,1.5022793286397813
<s> says williamson county attorney,1.5022793286397813
says williamson county attorney jana,1.5022793286397813
williamson county attorney jana duty,1.5022793286397813
county attorney jana duty has,1.5022793286397813
attorney jana duty has never,1.5022793286397813
jana duty has never prosecuted,1.5022793286397813
duty has never prosecuted a,1.5022793286397813
has never prosecuted a single,1.5022793286397813
never prosecuted a single adult,1.5022793286397813
prosecuted a single adult felony,1.5022793286397813
a single adult felony case,1.5022793286397813
single adult felony case </s>,1.5022793286397813
adult felony case </s> </s>,1.5022793286397813
felony case </s> </s> </s>,1.5022793286397813
case </s> </s> </s> </s>,1.5022793286397813
negotiate,1.5022793286397813
<s> <s> <s> <s> issue,1.5022793286397813
<s> <s> <s> issue 2,1.5022793286397813
<s> <s> issue 2 makes,1.5022793286397813
<s> issue 2 makes it,1.5022793286397813
issue 2 makes it illegal,1.5022793286397813
2 makes it illegal for,1.5022793286397813
makes it illegal for us,1.5022793286397813
it illegal for us to,1.5022793286397813
illegal for us to negotiate,1.5022793286397813
for us to negotiate for,1.5022793286397813
us to negotiate for enough,1.5022793286397813
to negotiate for enough firefighters,1.5022793286397813
negotiate for enough firefighters to,1.5022793286397813
for enough firefighters to do,1.5022793286397813
enough firefighters to do the,1.5022793286397813
firefighters to do the job,1.5022793286397813
to do the job </s>,1.5022793286397813
do the job </s> </s>,1.5022793286397813
the job </s> </s> </s>,1.5022793286397813
although,1.5022793286397813
seems,1.5022793286397813
reflect,1.5022793286397813
caused,1.5022793286397813
shrinking,1.5022793286397813
actual,1.5022793286397813
<s> <s> <s> says although,1.5022793286397813
<s> <s> says although the,1.5022793286397813
<s> says although the unemployment,1.5022793286397813
says although the unemployment rate,1.5022793286397813
although the unemployment rate seems,1.5022793286397813
the unemployment rate seems to,1.5022793286397813
unemployment rate seems to be,1.5022793286397813
rate seems to be improving,1.5022793286397813
seems to be improving it,1.5022793286397813
to be improving it does,1.5022793286397813
be improving it does not,1.5022793286397813
improving it does not reflect,1.5022793286397813
it does not reflect real,1.5022793286397813
does not reflect real job,1.5022793286397813
not reflect real job creation,1.5022793286397813
reflect real job creation its,1.5022793286397813
real job creation its caused,1.5022793286397813
job creation its caused by,1.5022793286397813
creation its caused by a,1.5022793286397813
its caused by a shrinking,1.5022793286397813
caused by a shrinking of,1.5022793286397813
by a shrinking of the,1.5022793286397813
a shrinking of the actual,1.5022793286397813
shrinking of the actual labor,1.5022793286397813
of the actual labor force,1.5022793286397813
the actual labor force </s>,1.5022793286397813
actual labor force </s> </s>,1.5022793286397813
labor force </s> </s> </s>,1.5022793286397813
force </s> </s> </s> </s>,1.5022793286397813
apply,1.5022793286397813
green,1.5022793286397813
packers,1.5022793286397813
players,1.5022793286397813
<s> <s> <s> in general,1.5022793286397813
<s> <s> in general it,1.5022793286397813
<s> in general it appears,1.5022793286397813
in general it appears wisconsins,1.5022793286397813
general it appears wisconsins right,1.5022793286397813
it appears wisconsins right to,1.5022793286397813
appears wisconsins right to work,1.5022793286397813
wisconsins right to work bill,1.5022793286397813
right to work bill would,1.5022793286397813
to work bill would likely,1.5022793286397813
work bill would likely apply,1.5022793286397813
bill would likely apply to,1.5022793286397813
would likely apply to the,1.5022793286397813
likely apply to the green,1.5022793286397813
apply to the green bay,1.5022793286397813
to the green bay packers,1.5022793286397813
the green bay packers players,1.5022793286397813
green bay packers players and,1.5022793286397813
bay packers players and their,1.5022793286397813
packers players and their union,1.5022793286397813
players and their union </s>,1.5022793286397813
and their union </s> </s>,1.5022793286397813
their union </s> </s> </s>,1.5022793286397813
union </s> </s> </s> </s>,1.5022793286397813
peoples,1.5022793286397813
republic,1.5022793286397813
donetsk,1.5022793286397813
posted,1.5022793286397813
bragging,1.5022793286397813
posting,1.5022793286397813
apparent,1.5022793286397813
civilian,1.5022793286397813
pulled,1.5022793286397813
<s> <s> <s> the so,1.5022793286397813
<s> <s> the so called,1.5022793286397813
<s> the so called defense,1.5022793286397813
the so called defense minister,1.5022793286397813
so called defense minister of,1.5022793286397813
called defense minister of the,1.5022793286397813
defense minister of the peoples,1.5022793286397813
minister of the peoples republic,1.5022793286397813
of the peoples republic of,1.5022793286397813
the peoples republic of donetsk,1.5022793286397813
peoples republic of donetsk actually,1.5022793286397813
republic of donetsk actually posted,1.5022793286397813
of donetsk actually posted a,1.5022793286397813
donetsk actually posted a bragging,1.5022793286397813
actually posted a bragging social,1.5022793286397813
posted a bragging social media,1.5022793286397813
a bragging social media posting,1.5022793286397813
bragging social media posting of,1.5022793286397813
social media posting of having,1.5022793286397813
media posting of having shot,1.5022793286397813
posting of having shot down,1.5022793286397813
of having shot down a,1.5022793286397813
having shot down a military,1.5022793286397813
shot down a military transport,1.5022793286397813
down a military transport and,1.5022793286397813
a military transport and then,1.5022793286397813
military transport and then when,1.5022793286397813
transport and then when it,1.5022793286397813
and then when it became,1.5022793286397813
then when it became apparent,1.5022793286397813
when it became apparent it,1.5022793286397813
it became apparent it was,1.5022793286397813
became apparent it was civilian,1.5022793286397813
apparent it was civilian they,1.5022793286397813
it was civilian they pulled,1.5022793286397813
was civilian they pulled it,1.5022793286397813
civilian they pulled it down,1.5022793286397813
they pulled it down from,1.5022793286397813
pulled it down from social,1.5022793286397813
it down from social media,1.5022793286397813
down from social media </s>,1.5022793286397813
from social media </s> </s>,1.5022793286397813
social media </s> </s> </s>,1.5022793286397813
media </s> </s> </s> </s>,1.5022793286397813
falling,1.5022793286397813
faster,1.5022793286397813
looks,1.5022793286397813
<s> <s> <s> democrats are,1.5022793286397813
<s> <s> democrats are kind,1.5022793286397813
<s> democrats are kind of,1.5022793286397813
democrats are kind of falling,1.5022793286397813
are kind of falling over,1.5022793286397813
kind of falling over each,1.5022793286397813
of falling over each other,1.5022793286397813
falling over each other seeing,1.5022793286397813
over each other seeing who,1.5022793286397813
each other seeing who can,1.5022793286397813
other seeing who can raise,1.5022793286397813
seeing who can raise taxes,1.5022793286397813
who can raise taxes faster,1.5022793286397813
can raise taxes faster it,1.5022793286397813
raise taxes faster it looks,1.5022793286397813
taxes faster it looks like,1.5022793286397813
faster it looks like they,1.5022793286397813
it looks like they re,1.5022793286397813
looks like they re going,1.5022793286397813
like they re going to,1.5022793286397813
they re going to raise,1.5022793286397813
re going to raise taxes,1.5022793286397813
going to raise taxes anywhere,1.5022793286397813
to raise taxes anywhere between,1.5022793286397813
raise taxes anywhere between 20,1.5022793286397813
taxes anywhere between 20 to,1.5022793286397813
anywhere between 20 to 30,1.5022793286397813
between 20 to 30 percent,1.5022793286397813
20 to 30 percent </s>,1.5022793286397813
to 30 percent </s> </s>,1.5022793286397813
30 percent </s> </s> </s>,1.5022793286397813
sectors,1.5022793286397813
leisure,1.5022793286397813
hospitality,1.5022793286397813
mostly,1.5022793286397813
fall,1.5022793286397813
restaurant,1.5022793286397813
bar,1.5022793286397813
proportion,1.5022793286397813
earning,1.5022793286397813
subminimum,1.5022793286397813
<s> <s> <s> <s> right,1.5022793286397813
<s> <s> <s> right now,1.5022793286397813
<s> <s> right now one,1.5022793286397813
<s> right now one of,1.5022793286397813
right now one of our,1.5022793286397813
now one of our highest,1.5022793286397813
one of our highest job,1.5022793286397813
of our highest job growth,1.5022793286397813
our highest job growth sectors,1.5022793286397813
highest job growth sectors is,1.5022793286397813
job growth sectors is leisure,1.5022793286397813
growth sectors is leisure and,1.5022793286397813
sectors is leisure and hospitality,1.5022793286397813
is leisure and hospitality weve,1.5022793286397813
leisure and hospitality weve added,1.5022793286397813
and hospitality weve added jobs,1.5022793286397813
hospitality weve added jobs that,1.5022793286397813
weve added jobs that mostly,1.5022793286397813
added jobs that mostly fall,1.5022793286397813
jobs that mostly fall within,1.5022793286397813
that mostly fall within the,1.5022793286397813
mostly fall within the restaurant,1.5022793286397813
fall within the restaurant and,1.5022793286397813
within the restaurant and bar,1.5022793286397813
the restaurant and bar sector,1.5022793286397813
restaurant and bar sector industry,1.5022793286397813
and bar sector industry these,1.5022793286397813
bar sector industry these are,1.5022793286397813
sector industry these are not,1.5022793286397813
industry these are not high,1.5022793286397813
these are not high paying,1.5022793286397813
are not high paying jobs,1.5022793286397813
not high paying jobs as,1.5022793286397813
high paying jobs as the,1.5022793286397813
paying jobs as the u,1.5022793286397813
jobs as the u s,1.5022793286397813
as the u s department,1.5022793286397813
u s department of labor,1.5022793286397813
s department of labor estimates,1.5022793286397813
department of labor estimates this,1.5022793286397813
of labor estimates this is,1.5022793286397813
labor estimates this is an,1.5022793286397813
estimates this is an industry,1.5022793286397813
this is an industry sector,1.5022793286397813
is an industry sector with,1.5022793286397813
an industry sector with the,1.5022793286397813
industry sector with the lowest,1.5022793286397813
sector with the lowest average,1.5022793286397813
with the lowest average wages,1.5022793286397813
the lowest average wages and,1.5022793286397813
lowest average wages and the,1.5022793286397813
average wages and the lowest,1.5022793286397813
wages and the lowest proportion,1.5022793286397813
and the lowest proportion of,1.5022793286397813
the lowest proportion of its,1.5022793286397813
lowest proportion of its workforce,1.5022793286397813
proportion of its workforce earning,1.5022793286397813
of its workforce earning minimum,1.5022793286397813
its workforce earning minimum or,1.5022793286397813
workforce earning minimum or subminimum,1.5022793286397813
earning minimum or subminimum wage,1.5022793286397813
minimum or subminimum wage jobs,1.5022793286397813
or subminimum wage jobs </s>,1.5022793286397813
subminimum wage jobs </s> </s>,1.5022793286397813
wage jobs </s> </s> </s>,1.5022793286397813
ones,1.5022793286397813
prevent,1.5022793286397813
groping,1.5022793286397813
airport,1.5022793286397813
<s> <s> says he passed,1.5022793286397813
<s> says he passed eight,1.5022793286397813
says he passed eight measures,1.5022793286397813
he passed eight measures including,1.5022793286397813
passed eight measures including ones,1.5022793286397813
eight measures including ones to,1.5022793286397813
measures including ones to prevent,1.5022793286397813
including ones to prevent groping,1.5022793286397813
ones to prevent groping at,1.5022793286397813
to prevent groping at airport,1.5022793286397813
prevent groping at airport security,1.5022793286397813
groping at airport security checks,1.5022793286397813
at airport security checks and,1.5022793286397813
airport security checks and to,1.5022793286397813
security checks and to bar,1.5022793286397813
checks and to bar sanctuary,1.5022793286397813
and to bar sanctuary cities,1.5022793286397813
to bar sanctuary cities in,1.5022793286397813
bar sanctuary cities in texas,1.5022793286397813
sanctuary cities in texas </s>,1.5022793286397813
cities in texas </s> </s>,1.5022793286397813
1800s,1.5022793286397813
row,1.5022793286397813
consecutively,1.5022793286397813
<s> <s> <s> <s> before,1.5022793286397813
<s> <s> <s> before our,1.5022793286397813
<s> <s> before our last,1.5022793286397813
<s> before our last three,1.5022793286397813
before our last three presidents,1.5022793286397813
our last three presidents you,1.5022793286397813
last three presidents you have,1.5022793286397813
three presidents you have to,1.5022793286397813
presidents you have to go,1.5022793286397813
you have to go back,1.5022793286397813
have to go back to,1.5022793286397813
to go back to the,1.5022793286397813
go back to the 1800s,1.5022793286397813
back to the 1800s early,1.5022793286397813
to the 1800s early 1800s,1.5022793286397813
the 1800s early 1800s to,1.5022793286397813
1800s early 1800s to find,1.5022793286397813
early 1800s to find three,1.5022793286397813
1800s to find three presidents,1.5022793286397813
to find three presidents in,1.5022793286397813
find three presidents in a,1.5022793286397813
three presidents in a row,1.5022793286397813
presidents in a row being,1.5022793286397813
in a row being consecutively,1.5022793286397813
a row being consecutively re,1.5022793286397813
row being consecutively re elected,1.5022793286397813
being consecutively re elected </s>,1.5022793286397813
consecutively re elected </s> </s>,1.5022793286397813
re elected </s> </s> </s>,1.5022793286397813
elected </s> </s> </s> </s>,1.5022793286397813
associated,1.5022793286397813
nader,1.5022793286397813
gonzalez,1.5022793286397813
<s> <s> the most recent,1.5022793286397813
<s> the most recent associated,1.5022793286397813
the most recent associated press,1.5022793286397813
most recent associated press poll,1.5022793286397813
recent associated press poll has,1.5022793286397813
associated press poll has nader,1.5022793286397813
press poll has nader gonzalez,1.5022793286397813
poll has nader gonzalez at,1.5022793286397813
has nader gonzalez at 6,1.5022793286397813
nader gonzalez at 6 percent,1.5022793286397813
gonzalez at 6 percent without,1.5022793286397813
at 6 percent without any,1.5022793286397813
6 percent without any national,1.5022793286397813
percent without any national coverage,1.5022793286397813
without any national coverage against,1.5022793286397813
any national coverage against mccain,1.5022793286397813
national coverage against mccain and,1.5022793286397813
coverage against mccain and obama,1.5022793286397813
against mccain and obama </s>,1.5022793286397813
mccain and obama </s> </s>,1.5022793286397813
and obama </s> </s> </s>,1.5022793286397813
obama </s> </s> </s> </s>,1.5022793286397813
problem,1.5022793286397813
<s> <s> <s> <s> dan,1.5022793286397813
<s> <s> <s> dan patrick,1.5022793286397813
<s> <s> dan patrick said,1.5022793286397813
<s> dan patrick said that,1.5022793286397813
dan patrick said that if,1.5022793286397813
patrick said that if women,1.5022793286397813
said that if women get,1.5022793286397813
that if women get paid,1.5022793286397813
if women get paid less,1.5022793286397813
women get paid less than,1.5022793286397813
get paid less than a,1.5022793286397813
paid less than a man,1.5022793286397813
less than a man for,1.5022793286397813
than a man for the,1.5022793286397813
a man for the same,1.5022793286397813
man for the same job,1.5022793286397813
for the same job that,1.5022793286397813
the same job that thats,1.5022793286397813
same job that thats not,1.5022793286397813
job that thats not a,1.5022793286397813
that thats not a problem,1.5022793286397813
thats not a problem </s>,1.5022793286397813
not a problem </s> </s>,1.5022793286397813
a problem </s> </s> </s>,1.5022793286397813
problem </s> </s> </s> </s>,1.5022793286397813
soldiers,1.5022793286397813
committing,1.5022793286397813
suicide,1.5022793286397813
<s> <s> weve got an,1.5022793286397813
<s> weve got an average,1.5022793286397813
weve got an average of,1.5022793286397813
got an average of 5,1.5022793286397813
an average of 5 600,1.5022793286397813
average of 5 600 soldiers,1.5022793286397813
of 5 600 soldiers committing,1.5022793286397813
5 600 soldiers committing suicide,1.5022793286397813
600 soldiers committing suicide thats,1.5022793286397813
soldiers committing suicide thats about,1.5022793286397813
committing suicide thats about 20,1.5022793286397813
suicide thats about 20 a,1.5022793286397813
thats about 20 a day,1.5022793286397813
about 20 a day </s>,1.5022793286397813
20 a day </s> </s>,1.5022793286397813
fifteen,1.5022793286397813
master,1.5022793286397813
locks,1.5022793286397813
unionized,1.5022793286397813
running,1.5022793286397813
capacity,1.5022793286397813
<s> <s> <s> <s> today,1.5022793286397813
<s> <s> <s> today for,1.5022793286397813
<s> <s> today for the,1.5022793286397813
<s> today for the first,1.5022793286397813
today for the first time,1.5022793286397813
the first time in fifteen,1.5022793286397813
first time in fifteen years,1.5022793286397813
time in fifteen years master,1.5022793286397813
in fifteen years master locks,1.5022793286397813
fifteen years master locks unionized,1.5022793286397813
years master locks unionized plant,1.5022793286397813
master locks unionized plant in,1.5022793286397813
locks unionized plant in milwaukee,1.5022793286397813
unionized plant in milwaukee is,1.5022793286397813
plant in milwaukee is running,1.5022793286397813
in milwaukee is running at,1.5022793286397813
milwaukee is running at full,1.5022793286397813
is running at full capacity,1.5022793286397813
running at full capacity </s>,1.5022793286397813
at full capacity </s> </s>,1.5022793286397813
full capacity </s> </s> </s>,1.5022793286397813
capacity </s> </s> </s> </s>,1.5022793286397813
reed,1.5022793286397813
<s> <s> <s> <s> tom,1.5022793286397813
<s> <s> <s> tom reed,1.5022793286397813
<s> <s> tom reed has,1.5022793286397813
<s> tom reed has actually,1.5022793286397813
tom reed has actually voted,1.5022793286397813
reed has actually voted for,1.5022793286397813
has actually voted for every,1.5022793286397813
actually voted for every single,1.5022793286397813
voted for every single trade,1.5022793286397813
for every single trade deal,1.5022793286397813
every single trade deal that,1.5022793286397813
single trade deal that has,1.5022793286397813
trade deal that has ever,1.5022793286397813
deal that has ever come,1.5022793286397813
that has ever come before,1.5022793286397813
has ever come before him,1.5022793286397813
ever come before him in,1.5022793286397813
come before him in any,1.5022793286397813
before him in any form,1.5022793286397813
him in any form </s>,1.5022793286397813
in any form </s> </s>,1.5022793286397813
any form </s> </s> </s>,1.5022793286397813
form </s> </s> </s> </s>,1.5022793286397813
fingerprints,1.5022793286397813
thing,1.5022793286397813
<s> <s> <s> <s> common,1.5022793286397813
<s> <s> <s> common core,1.5022793286397813
<s> <s> common core is,1.5022793286397813
<s> common core is not,1.5022793286397813
common core is not from,1.5022793286397813
core is not from the,1.5022793286397813
is not from the federal,1.5022793286397813
not from the federal government,1.5022793286397813
from the federal government they,1.5022793286397813
the federal government they do,1.5022793286397813
federal government they do not,1.5022793286397813
government they do not have,1.5022793286397813
they do not have their,1.5022793286397813
do not have their fingerprints,1.5022793286397813
not have their fingerprints on,1.5022793286397813
have their fingerprints on this,1.5022793286397813
their fingerprints on this thing,1.5022793286397813
fingerprints on this thing at,1.5022793286397813
on this thing at all,1.5022793286397813
this thing at all </s>,1.5022793286397813
thing at all </s> </s>,1.5022793286397813
at all </s> </s> </s>,1.5022793286397813
all </s> </s> </s> </s>,1.5022793286397813
<s> <s> what the arizona,1.5022793286397813
<s> what the arizona law,1.5022793286397813
what the arizona law does,1.5022793286397813
the arizona law does is,1.5022793286397813
arizona law does is make,1.5022793286397813
law does is make a,1.5022793286397813
does is make a state,1.5022793286397813
is make a state crime,1.5022793286397813
make a state crime out,1.5022793286397813
a state crime out of,1.5022793286397813
state crime out of something,1.5022793286397813
crime out of something that,1.5022793286397813
out of something that already,1.5022793286397813
of something that already is,1.5022793286397813
something that already is a,1.5022793286397813
that already is a federal,1.5022793286397813
already is a federal crime,1.5022793286397813
is a federal crime </s>,1.5022793286397813
dade,1.5022793286397813
educating,1.5022793286397813
<s> <s> <s> in miami,1.5022793286397813
<s> <s> in miami dade,1.5022793286397813
<s> in miami dade county,1.5022793286397813
in miami dade county we,1.5022793286397813
miami dade county we spend,1.5022793286397813
dade county we spend at,1.5022793286397813
county we spend at our,1.5022793286397813
we spend at our school,1.5022793286397813
spend at our school system,1.5022793286397813
at our school system over,1.5022793286397813
our school system over 20,1.5022793286397813
school system over 20 million,1.5022793286397813
system over 20 million every,1.5022793286397813
over 20 million every year,1.5022793286397813
20 million every year educating,1.5022793286397813
million every year educating recent,1.5022793286397813
every year educating recent immigrants,1.5022793286397813
year educating recent immigrants </s>,1.5022793286397813
educating recent immigrants </s> </s>,1.5022793286397813
recent immigrants </s> </s> </s>,1.5022793286397813
<s> <s> <s> <s> trump,1.5022793286397813
<s> <s> <s> trump proposed,1.5022793286397813
<s> <s> trump proposed enacting,1.5022793286397813
<s> trump proposed enacting the,1.5022793286397813
trump proposed enacting the largest,1.5022793286397813
proposed enacting the largest tax,1.5022793286397813
enacting the largest tax increase,1.5022793286397813
the largest tax increase in,1.5022793286397813
largest tax increase in american,1.5022793286397813
talking,1.5022793286397813
tough,1.5022793286397813
<s> <s> <s> <s> senator,1.5022793286397813
<s> <s> <s> senator mccain,1.5022793286397813
<s> <s> senator mccain has,1.5022793286397813
<s> senator mccain has been,1.5022793286397813
senator mccain has been talking,1.5022793286397813
mccain has been talking tough,1.5022793286397813
has been talking tough about,1.5022793286397813
been talking tough about earmarks,1.5022793286397813
talking tough about earmarks and,1.5022793286397813
tough about earmarks and that,1.5022793286397813
about earmarks and that s,1.5022793286397813
earmarks and that s good,1.5022793286397813
and that s good but,1.5022793286397813
that s good but earmarks,1.5022793286397813
s good but earmarks account,1.5022793286397813
good but earmarks account for,1.5022793286397813
but earmarks account for about,1.5022793286397813
earmarks account for about 18,1.5022793286397813
account for about 18 billion,1.5022793286397813
for about 18 billion of,1.5022793286397813
about 18 billion of our,1.5022793286397813
18 billion of our budget,1.5022793286397813
billion of our budget </s>,1.5022793286397813
of our budget </s> </s>,1.5022793286397813
our budget </s> </s> </s>,1.5022793286397813
kim,1.5022793286397813
myers,1.5022793286397813
broome,1.5022793286397813
relocated,1.5022793286397813
headquarters,1.5022793286397813
<s> <s> <s> <s> kim,1.5022793286397813
<s> <s> <s> kim myers,1.5022793286397813
<s> <s> kim myers voted,1.5022793286397813
<s> kim myers voted repeatedly,1.5022793286397813
kim myers voted repeatedly to,1.5022793286397813
myers voted repeatedly to raise,1.5022793286397813
voted repeatedly to raise taxes,1.5022793286397813
repeatedly to raise taxes on,1.5022793286397813
to raise taxes on the,1.5022793286397813
raise taxes on the people,1.5022793286397813
taxes on the people of,1.5022793286397813
on the people of broome,1.5022793286397813
the people of broome county,1.5022793286397813
people of broome county but,1.5022793286397813
of broome county but made,1.5022793286397813
broome county but made millions,1.5022793286397813
county but made millions off,1.5022793286397813
but made millions off of,1.5022793286397813
made millions off of tax,1.5022793286397813
millions off of tax savings,1.5022793286397813
off of tax savings when,1.5022793286397813
of tax savings when her,1.5022793286397813
tax savings when her family,1.5022793286397813
savings when her family business,1.5022793286397813
when her family business relocated,1.5022793286397813
her family business relocated its,1.5022793286397813
family business relocated its headquarters,1.5022793286397813
business relocated its headquarters </s>,1.5022793286397813
relocated its headquarters </s> </s>,1.5022793286397813
its headquarters </s> </s> </s>,1.5022793286397813
headquarters </s> </s> </s> </s>,1.5022793286397813
californias,1.5022793286397813
prop,1.5022793286397813
requirecondom,1.5022793286397813
usein,1.5022793286397813
films,1.5022793286397813
film,1.5022793286397813
riskfor,1.5022793286397813
lawsuits,1.5022793286397813
harassment,1.5022793286397813
<s> <s> <s> <s> californias,1.5022793286397813
<s> <s> <s> californias prop,1.5022793286397813
<s> <s> californias prop 60,1.5022793286397813
<s> californias prop 60 which,1.5022793286397813
californias prop 60 which would,1.5022793286397813
prop 60 which would requirecondom,1.5022793286397813
60 which would requirecondom usein,1.5022793286397813
which would requirecondom usein adult,1.5022793286397813
would requirecondom usein adult films,1.5022793286397813
